ID	Intron	GName	GID	Combined_H_repo	PatientA_C_repro	PatientB_C_repo	MDA_repro	MCF_repro	Combined_H	PatientA_C	PatientB_C	MDA	MCF
1I_HNRNPC___ENSG00000092199___ENST00000557157___protein_coding___protein_coding	1I	HNRNPC	ENSG00000092199	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
1I_HPS1___ENSG00000107521___ENST00000359632___protein_coding___protein_coding	1I	HPS1	ENSG00000107521	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
1I_HSPG2___ENSG00000142798___ENST00000374695___protein_coding___protein_coding	1I	HSPG2	ENSG00000142798	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0.0433753703003557	0
1I_ID1___ENSG00000125968___ENST00000376112___protein_coding___protein_coding	1I	ID1	ENSG00000125968	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_IDH3B___ENSG00000101365___ENST00000466494___protein_coding___lncRNA	1I	IDH3B	ENSG00000101365	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_IER3___ENSG00000137331___ENST00000259874___protein_coding___protein_coding	1I	IER3	ENSG00000137331	FALSE	FALSE	FALSE	TRUE	FALSE	0	0.0149136683531838	0.00418809759833753	0.202418394734993	0.00144489496221203
1I_IFITM3___ENSG00000142089___ENST00000531688___protein_coding___lncRNA	1I	IFITM3	ENSG00000142089	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0.0397869271842065	0	0
1I_IGHV3-11___ENSG00000211941___ENST00000390601___protein_coding___protein_coding	1I	IGHV3-11	ENSG00000211941	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.089482010119103	0.00209404879916876	0	0
1I_IGHV3-66___ENSG00000211972___ENST00000390632___protein_coding___protein_coding	1I	IGHV3-66	ENSG00000211972	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_IGKV1-39___ENSG00000242371___ENST00000498574___protein_coding___protein_coding	1I	IGKV1-39	ENSG00000242371	FALSE	FALSE	FALSE	FALSE	FALSE	0.00526555062796573	0	0	0	0
1I_IGKV1D-39___ENSG00000251546___ENST00000448155___protein_coding___protein_coding	1I	IGKV1D-39	ENSG00000251546	FALSE	FALSE	FALSE	FALSE	FALSE	0.0163896898138769	0	0	0	0
1I_IGLV2-14___ENSG00000211666___ENST00000390312___protein_coding___protein_coding	1I	IGLV2-14	ENSG00000211666	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0.00481948558892842	0
1I_IGLV2-23___ENSG00000211660___ENST00000390306___protein_coding___protein_coding	1I	IGLV2-23	ENSG00000211660	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_IMP4___ENSG00000136718___ENST00000259239___protein_coding___protein_coding	1I	IMP4	ENSG00000136718	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_ING4___ENSG00000111653___ENST00000423703___protein_coding___protein_coding	1I	ING4	ENSG00000111653	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_INO80B___ENSG00000115274___ENST00000409493___protein_coding___protein_coding	1I	INO80B	ENSG00000115274	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
1I_INO80E___ENSG00000169592___ENST00000563197___protein_coding___protein_coding	1I	INO80E	ENSG00000169592	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0
1I_INSIG1___ENSG00000186480___ENST00000340368___protein_coding___protein_coding	1I	INSIG1	ENSG00000186480	TRUE	FALSE	TRUE	FALSE	FALSE	0.00491690694416308	0	0.00418809759833753	0.0530143414782126	0.00433468488663609
1I_INSIG1___ENSG00000186480___ENST00000425172___protein_coding___protein_coding	1I	INSIG1	ENSG00000186480	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_IP6K2___ENSG00000068745___ENST00000449563___protein_coding___protein_coding	1I	IP6K2	ENSG00000068745	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0.00144489496221203
1I_IRF1___ENSG00000125347___ENST00000405885___protein_coding___protein_coding	1I	IRF1	ENSG00000125347	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0146583415941813	0	0
1I_ISG20___ENSG00000172183___ENST00000306072___protein_coding___protein_coding	1I	ISG20	ENSG00000172183	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0223705025297757	0	0	0
1I_ITFG2___ENSG00000111203___ENST00000540662___protein_coding___protein_coding	1I	ITFG2	ENSG00000111203	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
1I_JMJD4___ENSG00000081692___ENST00000366758___protein_coding___protein_coding	1I	JMJD4	ENSG00000081692	FALSE	FALSE	FALSE	TRUE	FALSE	0	0.00372841708829596	0.00628214639750629	0.0385558847114273	0
1I_JPH1___ENSG00000104369___ENST00000342232___protein_coding___protein_coding	1I	JPH1	ENSG00000104369	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
1I_JPX___ENSG00000225470___ENST00000639185___lincRNA___lincRNA	1I	JPX	ENSG00000225470	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_JRK___ENSG00000234616___ENST00000614134___protein_coding___protein_coding	1I	JRK	ENSG00000234616	FALSE	FALSE	FALSE	FALSE	FALSE	0.00819484490693847	0.0559262563244393	0.00418809759833753	0	0
1I_KDM6A___ENSG00000147050___ENST00000536777___protein_coding___protein_coding	1I	KDM6A	ENSG00000147050	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_KHSRP___ENSG00000088247___ENST00000599395___protein_coding___protein_coding	1I	KHSRP	ENSG00000088247	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0.00144489496221203
1I_KLF2___ENSG00000127528___ENST00000248071___protein_coding___protein_coding	1I	KLF2	ENSG00000127528	TRUE	FALSE	FALSE	FALSE	FALSE	0.0099380633259517	0	0	0	0
1I_KRT19___ENSG00000171345___ENST00000593096___protein_coding___protein_coding	1I	KRT19	ENSG00000171345	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.111852512648879	0.00209404879916876	0	0
1I_LAMA5___ENSG00000130702___ENST00000497053___protein_coding___protein_coding	1I	LAMA5	ENSG00000130702	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0.0332325841308767
1I_LARGE2___ENSG00000165905___ENST00000401752___protein_coding___protein_coding	1I	LARGE2	ENSG00000165905	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
1I_LIG1___ENSG00000105486___ENST00000613670___protein_coding___protein_coding	1I	LIG1	ENSG00000105486	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0.00722447481106015
1I_LINC01270___ENSG00000203999___ENST00000457853___lincRNA___lincRNA	1I	LINC01270	ENSG00000203999	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
1I_MAFG___ENSG00000197063___ENST00000392366___protein_coding___protein_coding	1I	MAFG	ENSG00000197063	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0.00628214639750629	0	0.00144489496221203
1I_MAGED2___ENSG00000102316___ENST00000396224___protein_coding___protein_coding	1I	MAGED2	ENSG00000102316	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MCM7___ENSG00000166508___ENST00000354230___protein_coding___protein_coding	1I	MCM7	ENSG00000166508	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0.00481948558892842	0
1I_MCRIP1___ENSG00000225663___ENST00000576679___protein_coding___protein_coding	1I	MCRIP1	ENSG00000225663	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0335557537946636	0	0	0.00144489496221203
1I_MCRS1___ENSG00000187778___ENST00000357123___protein_coding___protein_coding	1I	MCRS1	ENSG00000187778	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
1I_MED24___ENSG00000008838___ENST00000422942___protein_coding___protein_coding	1I	MED24	ENSG00000008838	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
1I_MGAT4B___ENSG00000161013___ENST00000520969___protein_coding___protein_coding	1I	MGAT4B	ENSG00000161013	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
1I_MIF4GD___ENSG00000125457___ENST00000579194___protein_coding___protein_coding	1I	MIF4GD	ENSG00000125457	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MKX___ENSG00000150051___ENST00000419761___protein_coding___protein_coding	1I	MKX	ENSG00000150051	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MLF2___ENSG00000089693___ENST00000435120___protein_coding___protein_coding	1I	MLF2	ENSG00000089693	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0	0
1I_MOGS___ENSG00000115275___ENST00000233616___protein_coding___protein_coding	1I	MOGS	ENSG00000115275	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00372841708829596	0.0335047807867002	0	0
1I_MRFAP1___ENSG00000179010___ENST00000320912___protein_coding___protein_coding	1I	MRFAP1	ENSG00000179010	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0.00372841708829596	0	0	0
1I_MRFAP1___ENSG00000179010___ENST00000617365___protein_coding___protein_coding	1I	MRFAP1	ENSG00000179010	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.0410125879712555	0	0	0.00144489496221203
1I_MROH6___ENSG00000204839___ENST00000532862___protein_coding___protein_coding	1I	MROH6	ENSG00000204839	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0144584567667852	0
1I_MRPL24___ENSG00000143314___ENST00000361531___protein_coding___protein_coding	1I	MRPL24	ENSG00000143314	FALSE	FALSE	FALSE	FALSE	FALSE	0.00795045066076136	0	0.00209404879916876	0	0
1I_MRPL24___ENSG00000143314___ENST00000412846___protein_coding___protein_coding	1I	MRPL24	ENSG00000143314	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_MRPL24___ENSG00000143314___ENST00000420938___protein_coding___protein_coding	1I	MRPL24	ENSG00000143314	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MRPL41___ENSG00000182154___ENST00000371443___protein_coding___protein_coding	1I	MRPL41	ENSG00000182154	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MRPL57___ENSG00000173141___ENST00000309594___protein_coding___protein_coding	1I	MRPL57	ENSG00000173141	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0289169135335705	0
1I_MRPS12___ENSG00000128626___ENST00000308018___protein_coding___protein_coding	1I	MRPS12	ENSG00000128626	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MSTO1___ENSG00000125459___ENST00000491308___protein_coding___lncRNA	1I	MSTO1	ENSG00000125459	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MTMR4___ENSG00000108389___ENST00000583656___protein_coding___protein_coding	1I	MTMR4	ENSG00000108389	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_MVD___ENSG00000167508___ENST00000569177___protein_coding___protein_coding	1I	MVD	ENSG00000167508	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
1I_MZF1___ENSG00000099326___ENST00000594108___protein_coding___protein_coding	1I	MZF1	ENSG00000099326	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_MZT2B___ENSG00000152082___ENST00000281871___protein_coding___protein_coding	1I	MZT2B	ENSG00000152082	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_NAALADL1___ENSG00000168060___ENST00000530139___protein_coding___protein_coding	1I	NAALADL1	ENSG00000168060	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_NAPSA___ENSG00000131400___ENST00000598915___protein_coding___protein_coding	1I	NAPSA	ENSG00000131400	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
1I_NARFL___ENSG00000103245___ENST00000568545___protein_coding___protein_coding	1I	NARFL	ENSG00000103245	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0.0158938445843323
1I_NCL___ENSG00000115053___ENST00000322723___protein_coding___protein_coding	1I	NCL	ENSG00000115053	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_NDUFA3___ENSG00000170906___ENST00000480713___protein_coding___lncRNA	1I	NDUFA3	ENSG00000170906	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_NDUFA3___ENSG00000170906___ENST00000485876___protein_coding___protein_coding	1I	NDUFA3	ENSG00000170906	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0289169135335705	0
1I_NEAT1___ENSG00000245532___ENST00000645023___lincRNA___lincRNA	1I	NEAT1	ENSG00000245532	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
1I_NR1H2___ENSG00000131408___ENST00000598168___protein_coding___protein_coding	1I	NR1H2	ENSG00000131408	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.0671115075893272	0	0.00963897117785683	0.00288978992442406
1I_NRAS___ENSG00000213281___ENST00000369535___protein_coding___protein_coding	1I	NRAS	ENSG00000213281	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0	0	0
1I_NRBP2___ENSG00000185189___ENST00000442628___protein_coding___protein_coding	1I	NRBP2	ENSG00000185189	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.0101142647354842
1I_NSMF___ENSG00000165802___ENST00000265663___protein_coding___protein_coding	1I	NSMF	ENSG00000165802	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_NSUN5___ENSG00000130305___ENST00000438747___protein_coding___protein_coding	1I	NSUN5	ENSG00000130305	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0289169135335705	0
1I_NUBP1___ENSG00000103274___ENST00000574334___protein_coding___protein_coding	1I	NUBP1	ENSG00000103274	FALSE	FALSE	FALSE	FALSE	FALSE	0.00795045066076136	0	0	0	0
1I_NUDT16L1___ENSG00000168101___ENST00000304301___protein_coding___protein_coding	1I	NUDT16L1	ENSG00000168101	FALSE	FALSE	FALSE	FALSE	FALSE	0.0198761266519034	0	0.00209404879916876	0	0
1I_NUDT16P1___ENSG00000246082___ENST00000499077___pseudogene___lncRNA	1I	NUDT16P1	ENSG00000246082	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_NUDT16P1___ENSG00000246082___ENST00000513809___pseudogene___pseudogene	1I	NUDT16P1	ENSG00000246082	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_NXT2___ENSG00000101888___ENST00000372107___protein_coding___protein_coding	1I	NXT2	ENSG00000101888	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_OVOL3___ENSG00000105261___ENST00000633214___protein_coding___protein_coding	1I	OVOL3	ENSG00000105261	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.0101142647354842
1I_PAXX___ENSG00000148362___ENST00000371620___protein_coding___protein_coding	1I	PAXX	ENSG00000148362	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
1I_PDE4DIP___ENSG00000178104___ENST00000464103___protein_coding___protein_coding	1I	PDE4DIP	ENSG00000178104	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_PEX19___ENSG00000162735___ENST00000368072___protein_coding___protein_coding	1I	PEX19	ENSG00000162735	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_PHLDA2___ENSG00000181649___ENST00000314222___protein_coding___protein_coding	1I	PHLDA2	ENSG00000181649	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00288978992442406
1I_PICK1___ENSG00000100151___ENST00000356976___protein_coding___protein_coding	1I	PICK1	ENSG00000100151	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_PIDD1___ENSG00000177595___ENST00000411829___protein_coding___protein_coding	1I	PIDD1	ENSG00000177595	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_PIEZO1___ENSG00000103335___ENST00000518793___protein_coding___protein_coding	1I	PIEZO1	ENSG00000103335	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_PIF1___ENSG00000140451___ENST00000559239___protein_coding___protein_coding	1I	PIF1	ENSG00000140451	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_PILRB___ENSG00000121716___ENST00000452089___protein_coding___protein_coding	1I	PILRB	ENSG00000121716	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0.00418809759833753	0	0.00144489496221203
1I_PIM1___ENSG00000137193___ENST00000373509___protein_coding___protein_coding	1I	PIM1	ENSG00000137193	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00372841708829596	0.00628214639750629	0	0.00144489496221203
1I_PIM1___ENSG00000137193___ENST00000468243___protein_coding___lncRNA	1I	PIM1	ENSG00000137193	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0192779423557137	0
1I_PITRM1___ENSG00000107959___ENST00000380994___protein_coding___protein_coding	1I	PITRM1	ENSG00000107959	TRUE	TRUE	FALSE	FALSE	TRUE	0.00854348859074112	0.00745683417659191	0.0104702439958438	0.00481948558892842	0.0332325841308767
1I_PKD1___ENSG00000008710___ENST00000423118___protein_coding___protein_coding	1I	PKD1	ENSG00000008710	FALSE	TRUE	FALSE	FALSE	TRUE	0.011925675991142	0.0521978392361434	0.00209404879916876	0.00481948558892842	0.0187836345087564
1I_PKD1___ENSG00000008710___ENST00000567946___protein_coding___protein_coding	1I	PKD1	ENSG00000008710	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00288978992442406
1I_PKD1P6___ENSG00000250251___ENST00000540075___pseudogene___lncRNA	1I	PKD1P6	ENSG00000250251	FALSE	FALSE	TRUE	FALSE	FALSE	0.00198761266519034	0.123037763913767	0.00628214639750629	0	0
1I_PLEKHG5___ENSG00000171680___ENST00000535355___protein_coding___protein_coding	1I	PLEKHG5	ENSG00000171680	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0192779423557137	0
1I_PLEKHJ1___ENSG00000104886___ENST00000591099___protein_coding___protein_coding	1I	PLEKHJ1	ENSG00000104886	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
1I_PLK3___ENSG00000173846___ENST00000372201___protein_coding___protein_coding	1I	PLK3	ENSG00000173846	FALSE	FALSE	FALSE	FALSE	FALSE	0.0147507208324892	0.00372841708829596	0.00209404879916876	0	0.00433468488663609
1I_PLXNB2___ENSG00000196576___ENST00000427829___protein_coding___protein_coding	1I	PLXNB2	ENSG00000196576	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
1I_PLXND1___ENSG00000004399___ENST00000324093___protein_coding___protein_coding	1I	PLXND1	ENSG00000004399	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
1I_POLM___ENSG00000122678___ENST00000492971___protein_coding___lncRNA	1I	POLM	ENSG00000122678	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_POLR1C___ENSG00000171453___ENST00000372389___protein_coding___protein_coding	1I	POLR1C	ENSG00000171453	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_PRSS8___ENSG00000052344___ENST00000568261___protein_coding___protein_coding	1I	PRSS8	ENSG00000052344	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0.00372841708829596	0	0	0.0144489496221203
1I_PSMC3IP___ENSG00000131470___ENST00000587209___protein_coding___protein_coding	1I	PSMC3IP	ENSG00000131470	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
1I_PSMD6___ENSG00000163636___ENST00000480205___protein_coding___protein_coding	1I	PSMD6	ENSG00000163636	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_PTPRVP___ENSG00000243323___ENST00000482597___pseudogene___lncRNA	1I	PTPRVP	ENSG00000243323	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0	0	0	0
1I_PUF60___ENSG00000179950___ENST00000529999___protein_coding___protein_coding	1I	PUF60	ENSG00000179950	TRUE	FALSE	FALSE	FALSE	TRUE	0.00983381388832617	0	0.0293166831883627	0.0530143414782126	0.0144489496221203
1I_PUSL1___ENSG00000169972___ENST00000379031___protein_coding___protein_coding	1I	PUSL1	ENSG00000169972	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_PYCR2___ENSG00000143811___ENST00000489681___protein_coding___protein_coding	1I	PYCR2	ENSG00000143811	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0.00372841708829596	0.00209404879916876	0.0289169135335705	0
1I_PYCR3___ENSG00000104524___ENST00000433751___protein_coding___protein_coding	1I	PYCR3	ENSG00000104524	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0.00144489496221203
1I_RAB15___ENSG00000139998___ENST00000533601___protein_coding___protein_coding	1I	RAB15	ENSG00000139998	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0	0	0
1I_RAB34___ENSG00000109113___ENST00000395245___protein_coding___protein_coding	1I	RAB34	ENSG00000109113	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_RAD23B___ENSG00000119318___ENST00000419616___protein_coding___protein_coding	1I	RAD23B	ENSG00000119318	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
1I_RAD9A___ENSG00000172613___ENST00000307980___protein_coding___protein_coding	1I	RAD9A	ENSG00000172613	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_RANGRF___ENSG00000108961___ENST00000226105___protein_coding___protein_coding	1I	RANGRF	ENSG00000108961	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
1I_RASA4___ENSG00000105808___ENST00000461209___protein_coding___protein_coding	1I	RASA4	ENSG00000105808	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0111852512648879	0	0	0
1I_RASA4B___ENSG00000170667___ENST00000306682___protein_coding___protein_coding	1I	RASA4B	ENSG00000170667	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0	0	0
1I_RASA4CP___ENSG00000228903___ENST00000424092___pseudogene___pseudogene	1I	RASA4CP	ENSG00000228903	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
1I_RASA4DP___ENSG00000233297___ENST00000460726___pseudogene___pseudogene	1I	RASA4DP	ENSG00000233297	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
1I_RBM38___ENSG00000132819___ENST00000371219___protein_coding___protein_coding	1I	RBM38	ENSG00000132819	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0.00577957984884812
1I_RCOR1___ENSG00000089902___ENST00000262241___protein_coding___protein_coding	1I	RCOR1	ENSG00000089902	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_RECQL5___ENSG00000108469___ENST00000317905___protein_coding___protein_coding	1I	RECQL5	ENSG00000108469	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
1I_RECQL5___ENSG00000108469___ENST00000580707___protein_coding___protein_coding	1I	RECQL5	ENSG00000108469	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0.00963897117785683	0
1I_RENBP___ENSG00000102032___ENST00000451114___protein_coding___protein_coding	1I	RENBP	ENSG00000102032	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00433468488663609
1I_RGS19___ENSG00000171700___ENST00000395042___protein_coding___protein_coding	1I	RGS19	ENSG00000171700	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00722447481106015
1I_RHBDD3___ENSG00000100263___ENST00000216085___protein_coding___protein_coding	1I	RHBDD3	ENSG00000100263	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
1I_RHBDF1___ENSG00000007384___ENST00000448893___protein_coding___protein_coding	1I	RHBDF1	ENSG00000007384	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
1I_RHOBTB3___ENSG00000164292___ENST00000506817___protein_coding___protein_coding	1I	RHOBTB3	ENSG00000164292	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
